TITLE: Water balance - stream discharge from Degerö catchment north-eastern Sweden
SITES STATION: Svartberget Research Station
TIME PERIOD: 2012-04-25 - 2023-11-23
TIME RESOLUTION: Daily
TIME ZONE: UTC +1
SAMPLING POINT: Degerö, C18
LATITUDE: 64.188711
LONGITUDE: 19.543273
ALTITUDE: 265.8 m a.s.l

FILE RETRIEVED FROM: https://data.fieldsites.se
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

COMMENTS: Equation: Q = A * SL^B [m3 s-1, m], for stream level data see CSV: SITES_WB-SL_SVB-DEG-C18_20090417-20231123_L2_daily.csv - https://meta.fieldsites.se/objects/zt8K4r9_Mbh8wHfcp83lvpmk
Document - Description of flume see PDF: SITES_WB-Q_SVB_DEG-C18_discharge-description_from_2012.pdf - https://meta.fieldsites.se/objects/ntI69_FEOojpTH6jml-X5tmF, Catchment area 2.729 km2

PARAMETERS AND UNITS: Q (m3 s-1)

PARAMETER AND COLUMN INFO:
TIMESTAMP - Time in [YYYY-MM-DD] UTC+1
Q - discharge (m3 s-1) daily average of 5 min sampling intervals calculated from stream level data and flume characteristics.
####
TIMESTAMP,Q
2017-03-15,0.001931913
2017-03-16,0.001865826
2017-03-17,0.001853726
2017-03-18,0.001767775
2017-03-19,0.001663264
2017-03-20,0.001649465
2017-03-21,0.001658938
2017-03-22,0.00166243
2017-03-23,0.001616664
2017-03-24,0.001560952
2017-03-25,0.001572031
2017-03-26,0.002067136
2017-03-27,0.002754889
2017-03-28,0.00304375
2017-03-29,0.002923001
2017-03-30,0.002798656
2017-03-31,0.002621467
2017-04-01,0.002595721
2017-04-02,0.002557924
2017-04-03,0.002611194
2017-04-04,0.003288573
2017-04-05,0.005118531
2017-04-06,0.009635739
2017-04-07,0.015709382
2017-04-08,0.018328179
2017-04-09,0.026351567
2017-04-10,0.062586529
2017-04-11,0.077602774
2017-04-12,0.070275751
2017-04-13,0.05414738
2017-04-14,0.040560831
2017-04-15,0.030995003
2017-04-16,0.025050106
2017-04-17,0.021777464
2017-04-18,0.02014486
2017-04-19,0.018805941
2017-04-20,0.019703046
2017-04-21,0.034214824
2017-04-22,0.052697314
2017-04-23,0.060779366
2017-04-24,0.071731183
2017-04-25,0.079501924
2017-04-26,0.084451776
2017-04-27,0.080886739
2017-04-28,0.075398853
2017-04-29,0.075947131
2017-04-30,0.072607158
2017-05-01,0.071150817
2017-05-02,0.087123339
2017-05-03,0.114960036
2017-05-04,0.133145504
2017-05-05,0.204216969
2017-05-06,0.285428899
2017-05-07,0.240772662
2017-05-08,0.192584069
2017-05-09,0.153441434
2017-05-10,0.12802143
2017-05-11,0.113302673
2017-05-12,0.100944593
2017-05-13,0.092032935
2017-05-14,0.0809757
2017-05-15,0.070778521
2017-05-16,0.062103909
2017-05-17,0.057808011
2017-05-18,0.062567572
2017-05-19,0.207380477
2017-05-20,0.260677976
2017-05-21,0.186314947
2017-05-22,0.134317989
2017-05-23,0.102656897
2017-05-24,0.081886517
2017-05-25,0.066290379
2017-05-26,0.053707695
2017-05-27,0.045286387
2017-05-28,0.04228401
2017-05-29,0.037713419
2017-05-30,0.032560996
2017-05-31,0.028224521
2017-06-01,0.024080015
2017-06-02,0.019909438
2017-06-03,0.016508394
2017-06-04,0.014486364
2017-06-05,0.015260882
2017-06-06,0.016075663
2017-06-07,0.014022727
2017-06-08,0.012421904
2017-06-09,0.011601232
2017-06-10,0.010881729
2017-06-11,0.009812438
2017-06-12,0.009170245
2017-06-13,0.008375184
2017-06-14,0.007273014
2017-06-15,0.006373583
2017-06-16,0.00561714
2017-06-17,0.00512178
2017-06-18,0.004790607
2017-06-19,0.00436731
2017-06-20,0.004032908
2017-06-21,0.004024465
2017-06-22,0.004207083
2017-06-23,0.004019678
2017-06-24,0.004010075
2017-06-25,0.009986776
2017-06-26,0.012050365
2017-06-27,0.016974621
2017-06-28,0.021375376
2017-06-29,0.020109667
2017-06-30,0.016905441
2017-07-01,0.013463993
2017-07-02,0.010790515
2017-07-03,0.011669818
2017-07-04,0.034518351
2017-07-05,0.051206875
2017-07-06,0.059305289
2017-07-07,0.05034708
2017-07-08,0.039209198
2017-07-09,0.029653196
2017-07-10,0.024771462
2017-07-11,0.023703575
2017-07-12,0.024266979
2017-07-13,0.026287685
2017-07-14,0.024683596
2017-07-15,0.022648696
2017-07-16,0.019647077
2017-07-17,0.019794849
2017-07-18,0.017790523
2017-07-19,0.018048521
2017-07-20,0.016238396
2017-07-21,0.014688493
2017-07-22,0.013169581
2017-07-23,0.011902552
2017-07-24,0.012570355
2017-07-25,0.011586868
2017-07-26,0.010307071
2017-07-27,0.009302062
2017-07-28,0.008474337
2017-07-29,0.025205688
2017-07-30,0.027135097
2017-07-31,0.030251826
2017-08-01,0.034671648
2017-08-02,0.037531499
2017-08-03,0.033844036
2017-08-04,0.028650516
2017-08-05,0.023858397
2017-08-06,0.020249512
2017-08-07,0.017288411
2017-08-08,0.014890598
2017-08-09,0.013109026
2017-08-10,0.016297079
2017-08-11,0.016900091
2017-08-12,0.0163163
2017-08-13,0.015111887
2017-08-14,0.013108835
2017-08-15,0.011219711
2017-08-16,0.010190065
2017-08-17,0.009799755
2017-08-18,0.008932411
2017-08-19,0.010051025
2017-08-20,0.015272766
2017-08-21,0.020290621
2017-08-22,0.022217345
2017-08-23,0.02170532
2017-08-24,0.019814558
2017-08-25,0.018041553
2017-08-26,0.019014385
2017-08-27,0.017383224
2017-08-28,0.015807045
2017-08-29,0.014775873
2017-08-30,0.014933333
2017-08-31,0.01357071
2017-09-01,0.013379018
2017-09-02,0.012391132
2017-09-03,0.011212829
2017-09-04,0.010174647
2017-09-05,0.00931856
2017-09-06,0.008667739
2017-09-07,0.008189185
2017-09-08,0.009965127
2017-09-09,0.01396841
2017-09-10,0.045473892
2017-09-11,0.087385907
2017-09-12,0.108901915
2017-09-13,0.123740753
2017-09-14,0.124098039
2017-09-15,0.107833353
2017-09-16,0.093507729
2017-09-17,0.080243226
2017-09-18,0.068009778
2017-09-19,0.056898415
2017-09-20,0.050035234
2017-09-21,0.046185781
2017-09-22,0.042619211
2017-09-23,0.03898059
2017-09-24,0.035689999
2017-09-25,0.032694106
2017-09-26,0.029905583
2017-09-27,0.027267791
2017-09-28,0.024837591
2017-09-29,0.022729486
2017-09-30,0.021141678
2017-10-01,0.020384013
2017-10-02,0.021970951
2017-10-03,0.053431899
2017-10-04,0.154522383
2017-10-05,0.256459981
2017-10-06,0.225429123
2017-10-07,0.172315655
2017-10-08,0.136283035
2017-10-09,0.108759163
2017-10-10,0.090439781
2017-10-11,0.080158666
2017-10-12,0.070706881
2017-10-13,0.062704168
2017-10-14,0.061384228
2017-10-15,0.06312964
2017-10-16,0.062258071
2017-10-17,0.056962582
2017-10-18,0.051015091
2017-10-19,0.04442487
2017-10-20,0.03789927
2017-10-21,0.032808881
2017-10-22,0.029631416
2017-10-23,0.026791349
2017-10-24,0.024449726
2017-10-25,0.024583528
2017-10-26,0.02496385
2017-10-27,0.024598488
2017-10-28,0.029049009
2017-10-29,0.033097555
2017-10-30,0.031153491
2017-10-31,0.027511068
2017-11-01,0.025148852
2017-11-02,0.027374485
2017-11-03,0.027539062
2017-11-04,0.027656756
2017-11-05,0.026969043
2017-11-06,0.035720412
2017-11-07,0.038381391
2017-11-08,0.035871283
2017-11-09,0.036503867
2017-11-10,0.044969738
2017-11-11,0.041551644
2017-11-12,0.037840596
2017-11-13,0.034204923
2017-11-14,0.030690018
2017-11-15,0.026753902
2017-11-16,0.023489932
2017-11-17,0.021407653
2017-11-18,0.019548429
2017-11-19,0.017995295
2017-11-20,0.016698736
2017-11-21,0.015516417
2017-11-22,0.014583455
2017-11-23,0.014736401
2017-11-24,0.026496485
2017-11-25,0.02636032
2017-11-26,0.030096757
2017-11-27,0.031642884
2017-11-28,0.031976884
2017-11-29,0.031149725
2017-11-30,0.029378129
2017-12-01,0.027073921
2017-12-02,0.025489403
2017-12-03,0.024213533
2017-12-04,0.0225338
2017-12-05,0.020988344
2017-12-06,0.019527824
2017-12-07,0.018337384
2017-12-08,0.019912951
2017-12-09,0.022596212
2017-12-10,0.021921683
2017-12-11,0.02068321
2017-12-12,0.019611459
2017-12-13,0.018891895
2017-12-14,0.018423883
2017-12-15,0.017876831
2017-12-16,0.017428084
2017-12-17,0.017714813
2017-12-18,0.017731795
2017-12-19,0.017377485
2017-12-20,0.020557526
2017-12-21,0.021017951
2017-12-22,0.020630365
2017-12-23,0.021141788
2017-12-24,0.021238021
2017-12-25,0.021454549
2017-12-26,0.021526926
2017-12-27,0.021553222
2017-12-28,0.021295465
2017-12-29,0.021362479
2017-12-30,0.020729406
2017-12-31,0.02021671
2018-01-01,0.020007014
2018-01-02,0.019632458
2018-01-03,0.019366362
2018-01-04,0.019101076
2018-01-05,0.019068542
2018-01-06,0.018872267
2018-01-07,0.018577513
2018-01-08,0.018301975
2018-01-09,0.018108685
2018-01-10,0.017809079
2018-01-11,0.017580115
2018-01-12,0.017296421
2018-01-13,0.017028303
2018-01-14,0.016923588
2018-01-15,0.016639484
2018-01-16,0.016347601
2018-01-17,0.015887617
2018-01-18,0.015531151
2018-01-19,0.015264085
2018-01-20,0.0149395
2018-01-21,0.014577082
2018-01-22,0.014202247
2018-01-23,0.013876725
2018-01-24,0.013810193
2018-01-25,0.013700689
2018-01-26,0.012840505
2018-01-27,0.012234907
2018-01-28,0.011872121
2018-01-29,0.011564288
2018-01-30,0.011279443
2018-01-31,0.011041659
2018-02-01,0.010793018
2018-02-02,0.010509069
2018-02-03,0.010239909
2018-02-04,0.00994444
2018-02-05,0.009675431
2018-02-06,0.009559742
2018-02-07,0.009472089
2018-02-08,0.00926229
2018-02-09,0.009084861
2018-02-10,0.00887519
2018-02-11,0.008657009
2018-02-12,0.008523655
2018-02-13,0.008418768
2018-02-14,0.008288155
2018-02-15,0.008080984
2018-02-16,0.007903663
2018-02-17,0.007762659
2018-02-18,0.007635336
2018-02-19,0.007546084
2018-02-20,0.007459132
2018-02-21,0.007371567
2018-02-22,0.007272709
2018-02-23,0.007205065
2018-02-24,0.007051698
2018-02-25,0.006919489
2018-02-26,0.006838183
2018-02-27,0.006698678
2018-02-28,0.006539384
2018-03-01,0.006566611
2018-03-02,0.006510887
2018-03-03,0.006457607
2018-03-04,0.006368293
2018-03-05,0.006280699
2018-03-06,0.006220292
2018-03-07,0.006161843
2018-03-08,0.006096163
2018-03-09,0.0060499
2018-03-10,0.006030031
2018-03-11,0.005954675
2018-03-12,0.005891402
2018-03-13,0.00588691
2018-03-14,0.005738987
2018-03-15,0.005574637
2018-03-16,0.005463215
2018-03-17,0.005425311
2018-03-18,0.005467207
2018-03-19,0.005425303
2018-03-20,0.005312362
2018-03-21,0.005336473
2018-03-22,0.005270535
2018-03-23,0.005194778
2018-03-24,0.005213377
2018-03-25,0.005230683
2018-03-26,0.005172348
2018-03-27,0.005097744
2018-03-28,0.005043568
2018-03-29,0.005002178
2018-03-30,0.004948061
2018-03-31,0.004890837
2018-04-01,0.004836421
2018-04-02,0.004811084
2018-04-03,0.004790889
2018-04-04,0.004805906
2018-04-05,0.004831771
2018-04-06,0.004895753
2018-04-07,0.004849414
2018-04-08,0.004822781
2018-04-09,0.004810627
2018-04-10,0.004743597
2018-04-11,0.004755934
2018-04-12,0.00476371
2018-04-13,0.004762502
2018-04-14,0.004902047
2018-04-15,0.005487177
2018-04-16,0.006162379
2018-04-17,0.007531923
2018-04-18,0.008611252
2018-04-19,0.011763618
2018-04-20,0.017701636
2018-04-21,0.023609229
2018-04-22,0.030570334
2018-04-23,0.037210665
2018-04-24,0.049798282
2018-04-25,0.079048448
2018-04-26,0.190155822
2018-04-27,0.355348165
2018-04-28,0.49992317
2018-04-29,0.547722558
2018-04-30,0.53142823
2018-05-01,0.448068142
2018-05-02,0.446357628
2018-05-03,0.404162497
2018-05-04,0.558994208
2018-05-05,0.525632208
2018-05-06,0.524745798
2018-05-07,0.436144795
2018-05-08,0.296646799
2018-05-09,0.216610414
2018-05-10,0.160743027
2018-05-11,0.129129806
2018-05-12,0.107136257
2018-05-13,0.090764846
2018-05-14,0.076834571
2018-05-15,0.065836238
2018-05-16,0.056194352
2018-05-17,0.047392333
2018-05-18,0.039087872
2018-05-19,0.032450818
2018-05-20,0.027369195
2018-05-21,0.023486804
2018-05-22,0.020376296
2018-05-23,0.017292588
2018-05-24,0.014599988
2018-05-25,0.012498872
2018-05-26,0.010706105
2018-05-27,0.009238864
2018-05-28,0.008018051
2018-05-29,0.006990805
2018-05-30,0.006084861
2018-05-31,0.005419906
2018-06-01,0.004986438
2018-06-02,0.004645934
2018-06-03,0.004356841
2018-06-04,0.004080633
2018-06-05,0.003822644
2018-06-06,0.003620483
2018-06-07,0.003458714
2018-06-08,0.003295541
2018-06-09,0.003152121
2018-06-10,0.003021458
2018-06-11,0.002882659
2018-06-12,0.002803181
2018-06-13,0.00273509
2018-06-14,0.002657538
2018-06-15,0.002615009
2018-06-16,0.00249993
2018-06-17,0.002400434
2018-06-18,0.002896493
2018-06-19,0.003013561
2018-06-20,0.002968394
2018-06-21,0.002901393
2018-06-22,0.003149819
2018-06-23,0.003604253
2018-06-24,0.003422625
2018-06-25,0.003308962
2018-06-26,0.003202493
2018-06-27,0.003072212
2018-06-28,0.003064859
2018-06-29,0.003029122
2018-06-30,0.002825201
2018-07-01,0.002673061
2018-07-02,0.002529574
2018-07-03,0.002376185
2018-07-04,0.002257389
2018-07-05,0.002147805
2018-07-06,0.00203463
2018-07-07,0.001842193
2018-07-08,0.001672894
2018-07-09,0.0015006
2018-07-10,0.001350559
2018-07-11,0.001263819
2018-07-12,0.001263595
2018-07-13,0.001289766
2018-07-14,0.001284129
2018-07-15,0.001275833
2018-07-16,0.001295282
2018-07-17,0.001300745
2018-07-18,0.001304576
2018-07-19,0.001180983
2018-07-20,0.001208177
2018-07-21,0.001268048
2018-07-22,0.001410709
2018-07-23,0.001577025
2018-07-24,0.001161601
2018-07-25,0.001062427
2018-07-26,0.001504964
2018-07-27,0.001259698
2018-07-28,0.001293754
2018-07-29,0.001567714
2018-07-30,0.001765774
2018-07-31,0.001643788
2018-08-01,0.001630567
2018-08-02,0.00188011
2018-08-03,0.002038736
2018-08-04,0.001995074
2018-08-05,0.003191641
2018-08-06,0.004737255
2018-08-07,0.005004613
2018-08-08,0.004841421
2018-08-09,0.004658115
2018-08-10,0.004424808
2018-08-11,0.004180956
2018-08-12,0.003937709
2018-08-13,0.003809179
2018-08-14,0.003660324
2018-08-15,0.00353681
2018-08-16,0.003423349
2018-08-17,0.003238768
2018-08-18,0.00302112
2018-08-19,0.002924865
2018-08-20,0.002831672
2018-08-21,0.002753023
2018-08-22,0.002729958
2018-08-23,0.002658054
2018-08-24,0.002782443
2018-08-25,0.002750443
2018-08-26,0.002829281
2018-08-27,0.002804161
2018-08-28,0.002615803
2018-08-29,0.00262521
2018-08-30,0.00275792
2018-08-31,0.002739781
2018-09-01,0.002713902
2018-09-02,0.002711937
2018-09-03,0.00270475
2018-09-04,0.002694995
2018-09-05,0.002642235
2018-09-06,0.002639696
2018-09-07,0.002616303
2018-09-08,0.00261424
2018-09-09,0.002626504
2018-09-10,0.002642488
2018-09-11,0.002741666
2018-09-12,0.002687732
2018-09-13,0.002477578
2018-09-14,0.002470068
2018-09-15,0.00251276
2018-09-16,0.002493056
2018-09-17,0.002507101
2018-09-18,0.002502854
2018-09-19,0.002787432
2018-09-20,0.002759265
2018-09-21,0.002797711
2018-09-22,0.003004632
2018-09-23,0.003336779
2018-09-24,0.004360627
2018-09-25,0.004824589
2018-09-26,0.004929667
2018-09-27,0.004850321
2018-09-28,0.004621552
2018-09-29,0.004409459
2018-09-30,0.004347999
2018-10-01,0.004244611
2018-10-02,0.004119694
2018-10-03,0.004044337
2018-10-04,0.003967056
2018-10-05,0.004153806
2018-10-06,0.004162584
2018-10-07,0.004167335
2018-10-08,0.004193139
2018-10-09,0.004204595
2018-10-10,0.004189908
2018-10-11,0.004138124
2018-10-12,0.00412153
2018-10-13,0.004152304
2018-10-14,0.004177616
2018-10-15,0.004224622
2018-10-16,0.004284035
2018-10-17,0.004335585
2018-10-18,0.004410827
2018-10-19,0.004437274
2018-10-20,0.004444217
2018-10-21,0.004537327
2018-10-22,0.004849591
2018-10-23,0.004890441
2018-10-24,0.005205347
2018-10-25,0.005357899
2018-10-26,0.005289075
2018-10-27,0.005099838
2018-10-28,0.004827041
2018-10-29,0.004523137
2018-10-30,0.004343832
2018-10-31,0.004637512
2018-11-01,0.005079662
2018-11-02,0.005162859
2018-11-03,0.006281145
2018-11-04,0.007105129
2018-11-05,0.008821361
2018-11-06,0.009787755
2018-11-07,0.011031059
2018-11-08,0.01385497
2018-11-09,0.016725526
2018-11-10,0.020329741
2018-11-11,0.02525173
2018-11-12,0.034695503
2018-11-13,0.042509242
2018-11-14,0.042023118
2018-11-15,0.038612881
2018-11-16,0.036980932
2018-11-17,0.034902927
2018-11-18,0.030777698
2018-11-19,0.025991384
2018-11-20,0.021619631
2018-11-21,0.018002773
2018-11-22,0.015104406
2018-11-23,0.012832119
2018-11-24,0.011239388
2018-11-25,0.009921683
2018-11-26,0.008908078
2018-11-27,0.007946376
2018-11-28,0.00702667
2018-11-29,0.006340053
2018-11-30,0.005844138
2018-12-01,0.005619649
2018-12-02,0.005546886
2018-12-03,0.005896351
2018-12-04,0.0060879
2018-12-05,0.006038002
2018-12-06,0.005701938
2018-12-07,0.0054259
2018-12-08,0.005300995
2018-12-09,0.005203946
2018-12-10,0.005180187
2018-12-11,0.00479752
2018-12-12,0.004289992
2018-12-13,0.003706756
2018-12-14,0.003249584
2018-12-15,0.0028679
2018-12-16,0.002781284
2018-12-17,0.002741793
2018-12-18,0.002780586
2018-12-19,0.002800022
2018-12-20,0.002767802
2018-12-21,0.002752423
2018-12-22,0.002739914
2018-12-23,0.002703777
2018-12-24,0.002677219
2018-12-25,0.002686388
2018-12-26,0.002662023
2018-12-27,0.002649835
2018-12-28,0.002604773
2018-12-29,0.002566693
2018-12-30,0.002508295
2018-12-31,0.002495573
2019-01-01,0.002534042
2019-01-02,0.002446819
2019-01-03,0.00239523
2019-01-04,0.002348211
2019-01-05,0.002311224
2019-01-06,0.002288753
2019-01-07,0.002295681
2019-01-08,0.002282335
2019-01-09,0.002252586
2019-01-10,0.002244094
2019-01-11,0.002321761
2019-01-12,0.002260694
2019-01-13,0.002240708
2019-01-14,0.002281819
2019-01-15,0.002267074
2019-01-16,0.002247218
2019-01-17,0.002242558
2019-01-18,0.002185064
2019-01-19,0.002166706
2019-01-20,0.002133209
2019-01-21,0.00204999
2019-01-22,0.001989131
2019-01-23,0.001962784
2019-01-24,0.001911569
2019-01-25,0.001861727
2019-01-26,0.001819807
2019-01-27,0.001757233
2019-01-28,0.001720184
2019-01-29,0.001714979
2019-01-30,0.001675749
2019-01-31,0.001641632
2019-02-01,0.001606143
2019-02-02,0.001588197
2019-02-03,0.001581248
2019-02-04,0.001574627
2019-02-05,0.001568938
2019-02-06,0.001565256
2019-02-07,0.001559719
2019-02-08,0.001553004
2019-02-09,0.00154147
2019-02-10,0.001545681
2019-02-11,0.001535059
2019-02-12,0.001524141
2019-02-13,0.001515307
2019-02-14,0.001519665
2019-02-15,0.001716682
2019-02-16,0.00184588
2019-02-17,0.001750023
2019-02-18,0.001732551
2019-02-19,0.001737241
2019-02-20,0.001718627
2019-02-21,0.001619902
2019-02-22,0.001609458
2019-02-23,0.001742926
2019-02-24,0.002219315
2019-02-25,0.002454138
2019-02-26,0.002508012
2019-02-27,0.002982466
2019-02-28,0.003139779
2019-03-01,0.002834783
2019-03-02,0.00259361
2019-03-03,0.002407027
2019-03-04,0.002264352
2019-03-05,0.002156356
2019-03-06,0.002078089
2019-03-07,0.002020572
2019-03-08,0.001989265
2019-03-09,0.001993098
2019-03-10,0.001958622
2019-03-11,0.001913321
2019-03-12,0.001844694
2019-03-13,0.001825233
2019-03-14,0.001836892
2019-03-15,0.001862637
2019-03-16,0.001892904
2019-03-17,0.001943707
2019-03-18,0.002076898
2019-03-19,0.00217909
2019-03-20,0.002200523
2019-03-21,0.002282963
2019-03-22,0.002298914
2019-03-23,0.002402119
2019-03-24,0.002524741
2019-03-25,0.002371523
2019-03-26,0.002259378
2019-03-27,0.002205178
2019-03-28,0.002898409
2019-03-29,0.006445232
2019-03-30,0.007087842
2019-03-31,0.006889071
2019-04-01,0.007006131
2019-04-02,0.007453536
2019-04-03,0.008350753
2019-04-04,0.009739974
2019-04-05,0.011126849
2019-04-06,0.013812351
2019-04-07,0.015552122
2019-04-08,0.015503342
2019-04-09,0.015285219
2019-04-10,0.015286134
2019-04-11,0.015137496
2019-04-12,0.015196509
2019-04-13,0.014880793
2019-04-14,0.014076633
2019-04-15,0.014670221
2019-04-16,0.0177107
2019-04-17,0.024644135
2019-04-18,0.037346643
2019-04-19,0.056971255
2019-04-20,0.163421939
2019-04-21,0.221772456
2019-04-22,0.366163988
2019-04-23,0.556515883
2019-04-24,0.569598925
2019-04-25,0.485902974
2019-04-26,0.382409259
2019-04-27,0.314722411
2019-04-28,0.26403374
2019-04-29,0.212016139
2019-04-30,0.175885713
2019-05-01,0.145896854
2019-05-02,0.141735925
2019-05-03,0.113790865
2019-05-04,0.09631836
2019-05-05,0.083428693
2019-05-06,0.075108991
2019-05-07,0.079642063
2019-05-08,0.08789069
2019-05-09,0.076562804
2019-05-10,0.0662672
2019-05-11,0.057575301
2019-05-12,0.067910984
2019-05-13,0.080931199
2019-05-14,0.072738849
2019-05-15,0.061861294
2019-05-16,0.052121174
2019-05-17,0.043797969
2019-05-18,0.037027237
2019-05-19,0.031051765
2019-05-20,0.026480157
2019-05-21,0.022580894
2019-05-22,0.019294257
2019-05-23,0.021434166
2019-05-24,0.035166061
2019-05-25,0.046175174
2019-05-26,0.048762976
2019-05-27,0.043637449
2019-05-28,0.036909462
2019-05-29,0.034718576
2019-05-30,0.030654787
2019-05-31,0.041932235
2019-06-01,0.043420722
2019-06-02,0.039862839
2019-06-03,0.04024468
2019-06-04,0.048155764
2019-06-05,0.045732872
2019-06-06,0.038826164
2019-06-07,0.031148002
2019-06-08,0.02448769
2019-06-09,0.019590253
2019-06-10,0.015751383
2019-06-11,0.012779822
2019-06-12,0.010644931
2019-06-13,0.009071711
2019-06-14,0.007958962
2019-06-15,0.007095655
2019-06-16,0.006171897
2019-06-17,0.005496658
2019-06-18,0.005161204
2019-06-19,0.00504584
2019-06-20,0.005141247
2019-06-21,0.005222034
2019-06-22,0.005111632
2019-06-23,0.004713748
2019-06-24,0.004196825
2019-06-25,0.003781672
2019-06-26,0.003643951
2019-06-27,0.003461276
2019-06-28,0.003212884
2019-06-29,0.003035415
2019-06-30,0.003091059
2019-07-01,0.003684762
2019-07-02,0.003346557
2019-07-03,0.003053698
2019-07-04,0.002839991
2019-07-05,0.002754727
2019-07-06,0.00279848
2019-07-07,0.002716456
2019-07-08,0.003248551
2019-07-09,0.003007756
2019-07-10,0.002797678
2019-07-11,0.002641479
2019-07-12,0.002511186
2019-07-13,0.00235953
2019-07-14,0.002305208
2019-07-15,0.002579745
2019-07-16,0.002430299
2019-07-17,0.002348041
2019-07-18,0.002276445
2019-07-19,0.002196305
2019-07-20,0.002015163
2019-07-21,0.001855461
2019-07-22,0.001702776
2019-07-23,0.00160028
2019-07-24,0.001506033
2019-07-25,0.001384323
2019-07-26,0.001288329
2019-07-27,0.001206502
2019-07-28,0.001146599
2019-07-29,0.001100946
2019-07-30,0.001041729
2019-07-31,0.00095787
2019-08-01,0.000897995
2019-08-02,0.000874475
2019-08-03,0.000850086
2019-08-04,0.00080837
2019-08-05,0.000746396
2019-08-06,0.000945488
2019-08-07,0.00074421
2019-08-08,0.000731993
2019-08-09,0.000680246
2019-08-10,0.00059634
2019-08-11,0.000617509
2019-08-12,0.000912578
2019-08-13,0.000707057
2019-08-14,0.000695178
2019-08-15,0.000743826
2019-08-16,0.000764224
2019-08-17,0.000819316
2019-08-18,0.000886563
2019-08-19,0.008569824
2019-08-20,0.011686625
2019-08-21,0.018549641
2019-08-22,0.020291815
2019-08-23,0.01924064
2019-08-24,0.017824063
2019-08-25,0.016239707
2019-08-26,0.015524726
2019-08-27,0.014182247
2019-08-28,0.012674862
2019-08-29,0.011407496
2019-08-30,0.010660186
2019-08-31,0.009779642
2019-09-01,0.008984728
2019-09-02,0.011422871
2019-09-03,0.011519197
2019-09-04,0.010923808
2019-09-05,0.011643136
2019-09-06,0.012348083
2019-09-07,0.012053662
2019-09-08,0.013346954
2019-09-09,0.012725026
2019-09-10,0.012336857
2019-09-11,0.012079045
2019-09-12,0.012658038
2019-09-13,0.012327506
2019-09-14,0.011575028
2019-09-15,0.014109823
2019-09-16,0.015216205
2019-09-17,0.014952701
2019-09-18,0.014287078
2019-09-19,0.013253261
2019-09-20,0.012213899
2019-09-21,0.012931149
2019-09-22,0.012214422
2019-09-23,0.011282656
2019-09-24,0.010671542
2019-09-25,0.01019736
2019-09-26,0.009626764
2019-09-27,0.00907692
2019-09-28,0.008659228
2019-09-29,0.008687945
2019-09-30,0.009438929
2019-10-01,0.015744442
2019-10-02,0.021257359
2019-10-03,0.024798787
2019-10-04,0.025171607
2019-10-05,0.023590662
2019-10-06,0.021476627
2019-10-07,0.019539018
2019-10-08,0.018154152
2019-10-09,0.016813773
2019-10-10,0.015902376
2019-10-11,0.016715915
2019-10-12,0.016013261
2019-10-13,0.015544679
2019-10-14,0.014658656
2019-10-15,0.013339908
2019-10-16,0.012380449
2019-10-17,0.012008966
2019-10-18,0.012455584
2019-10-19,0.014805089
2019-10-20,0.014854692
2019-10-21,0.014308801
2019-10-22,0.014528015
2019-10-23,0.015458935
2019-10-24,0.015654006
2019-10-25,0.018285884
2019-10-26,0.023783327
2019-10-27,0.025928729
2019-10-28,0.025858362
2019-10-29,0.023715741
2019-10-30,0.021067608
2019-10-31,0.019457811
2019-11-01,0.017749253
2019-11-02,0.0163965
2019-11-03,0.015432411
2019-11-04,0.013729032
2019-11-05,0.01188567
2019-11-06,0.010487529
2019-11-07,0.009463288
2019-11-08,0.008583873
2019-11-09,0.007813015
2019-11-10,0.007172328
2019-11-11,0.006730605
2019-11-12,0.006265583
2019-11-13,0.006002212
2019-11-14,0.005298104
2019-11-15,0.004848535
2019-11-16,0.004510942
2019-11-17,0.004296713
2019-11-18,0.004032271
2019-11-19,0.004431113
2019-11-20,0.012356353
2019-11-21,0.011111929
2019-11-22,0.012074838
2019-11-23,0.016449909
2019-11-24,0.020129724
2019-11-25,0.024309319
2019-11-26,0.02665793
2019-11-27,0.026864238
2019-11-28,0.024957313
2019-11-29,0.022882692
2019-11-30,0.020801397
2019-12-01,0.019040109
2019-12-02,0.017794344
2019-12-03,0.016500928
2019-12-04,0.017656211
2019-12-05,0.021121852
2019-12-06,0.02074941
2019-12-07,0.018533849
2019-12-08,0.016316476
2019-12-09,0.014415981
2019-12-10,0.01255274
2019-12-11,0.011277799
2019-12-12,0.010443788
2019-12-13,0.009965366
2019-12-14,0.00942105
2019-12-15,0.009104968
2019-12-16,0.008834163
2019-12-17,0.008533588
2019-12-18,0.008186449
2019-12-19,0.007728092
2019-12-20,0.007361375
2019-12-21,0.007588951
2019-12-22,0.007925934
2019-12-23,0.007701397
2019-12-24,0.006900186
2019-12-25,0.006431624
2019-12-26,0.006113062
2019-12-27,0.005742038
2019-12-28,0.005473789
2019-12-29,0.005615539
2019-12-30,0.007153416
2019-12-31,0.00667511
2020-01-01,0.00649596
2020-01-02,0.007573786
2020-01-03,0.008316028
2020-01-04,0.00819627
2020-01-05,0.00784666
2020-01-06,0.007684188
2020-01-07,0.007678064
2020-01-08,0.008053429
